Date,DB
2021-12-14 00:00:00,136.551
2021-12-13 00:00:00,134.761
2021-12-10 00:00:00,137.199
2021-12-09 00:00:00,136.135
2021-12-08 00:00:00,138.777
2021-12-07 00:00:00,140.723
2021-12-06 00:00:00,147.681
2021-12-03 00:00:00,144.268
2021-12-02 00:00:00,146.94
2021-12-01 00:00:00,144.889
2021-11-30 00:00:00,148.277
2021-11-29 00:00:00,148.817
2021-11-26 00:00:00,153.871
2021-11-25 00:00:00,145.253
2021-11-24 00:00:00,144.012
2021-11-23 00:00:00,137.799
2021-11-22 00:00:00,135.814
2021-11-19 00:00:00,134.754
2021-11-18 00:00:00,129.738
2021-11-17 00:00:00,129.586
2021-11-16 00:00:00,127.34
2021-11-15 00:00:00,127.117
2021-11-12 00:00:00,126.656
2021-11-11 00:00:00,127.224
2021-11-10 00:00:00,127.324
2021-11-09 00:00:00,127.164
2021-11-08 00:00:00,128.706
2021-11-05 00:00:00,129.953
2021-11-04 00:00:00,126.14
2021-11-03 00:00:00,135.7
2021-11-02 00:00:00,139.447
2021-11-01 00:00:00,141.788
2021-10-29 00:00:00,140.988
2021-10-28 00:00:00,136.308
2021-10-27 00:00:00,133.168
2021-10-26 00:00:00,134.66
2021-10-25 00:00:00,135.602
2021-10-22 00:00:00,135.547
2021-10-21 00:00:00,135.537
2021-10-20 00:00:00,134.961
2021-10-19 00:00:00,136.293
2021-10-18 00:00:00,124.688
2021-10-15 00:00:00,136.372
2021-10-14 00:00:00,136.422
2021-10-13 00:00:00,139.546
2021-10-12 00:00:00,141.576
2021-10-11 00:00:00,141.063
2021-10-08 00:00:00,138.192
2021-10-07 00:00:00,136.832
2021-10-06 00:00:00,138.041
2021-10-05 00:00:00,132.298
2021-10-04 00:00:00,132.295
2021-10-01 00:00:00,130.718
2021-09-30 00:00:00,129.524
2021-09-29 00:00:00,129.089
2021-09-28 00:00:00,133.551
2021-09-27 00:00:00,131.888
2021-09-24 00:00:00,119.448
2021-09-23 00:00:00,144.592
2021-09-22 00:00:00,148.796
2021-09-21 00:00:00,153.629
2021-09-20 00:00:00,156.097
2021-09-17 00:00:00,135.433
2021-09-16 00:00:00,136.232
2021-09-15 00:00:00,139.199
2021-09-14 00:00:00,140.788
2021-09-13 00:00:00,141.499
2021-09-10 00:00:00,140.071
2021-09-09 00:00:00,142.479
2021-09-08 00:00:00,143.048
2021-09-07 00:00:00,142.272
2021-09-06 00:00:00,141.906
2021-09-03 00:00:00,144.074
2021-09-02 00:00:00,144.327
2021-09-01 00:00:00,144.727
2021-08-31 00:00:00,145.767
2021-08-30 00:00:00,149.059
2021-08-27 00:00:00,149.117
2021-08-26 00:00:00,149.321
2021-08-25 00:00:00,147.95
2021-08-24 00:00:00,147.413
2021-08-23 00:00:00,149.178
2021-08-20 00:00:00,151.237
2021-08-19 00:00:00,150.089
