Date,RABO
2022-01-21 00:00:00,84.15
2022-01-20 00:00:00,82.13
2022-01-19 00:00:00,82.3
2022-01-18 00:00:00,82.3
2022-01-17 00:00:00,80.22
2022-01-14 00:00:00,79.34
2022-01-13 00:00:00,77.63
2022-01-12 00:00:00,75.93
2022-01-11 00:00:00,78.03
2022-01-10 00:00:00,79.08
2022-01-07 00:00:00,75.56
2022-01-06 00:00:00,75.62
2022-01-05 00:00:00,70.56
2022-01-04 00:00:00,70.56
2022-01-03 00:00:00,72.77
2021-12-31 00:00:00,72.67
2021-12-30 00:00:00,72.51
2021-12-29 00:00:00,72.89
2021-12-28 00:00:00,73.04
2021-12-27 00:00:00,73.37
2021-12-24 00:00:00,73.33
2021-12-23 00:00:00,73.64
2021-12-22 00:00:00,75.02
2021-12-21 00:00:00,75.91
2021-12-20 00:00:00,76.87
2021-12-17 00:00:00,74.55
2021-12-16 00:00:00,74.33
2021-12-15 00:00:00,76.75
2021-12-14 00:00:00,78.05
2021-12-13 00:00:00,77.45
2021-12-10 00:00:00,78.76
2021-12-09 00:00:00,78.89
2021-12-08 00:00:00,80.6
2021-12-07 00:00:00,79.51
2021-12-06 00:00:00,83.48
2021-12-03 00:00:00,82.55
2021-12-02 00:00:00,82.68
2021-12-01 00:00:00,81.28
2021-11-30 00:00:00,83.29
2021-11-29 00:00:00,81.31
2021-11-26 00:00:00,85.29
2021-11-25 00:00:00,81.06
2021-11-24 00:00:00,79.62
2021-11-23 00:00:00,77.09
2021-11-22 00:00:00,75.41
2021-11-19 00:00:00,73.56
2021-11-18 00:00:00,71.5
2021-11-17 00:00:00,73.01
2021-11-16 00:00:00,72.16
2021-11-15 00:00:00,71.02
2021-11-12 00:00:00,69.23
2021-11-11 00:00:00,68.48
2021-11-10 00:00:00,68.5
2021-11-09 00:00:00,68.37
2021-11-08 00:00:00,67.65
2021-11-05 00:00:00,67.52
2021-11-04 00:00:00,68.09
2021-11-03 00:00:00,70.16
2021-11-02 00:00:00,70.4
2021-11-01 00:00:00,73.73
2021-10-29 00:00:00,72.84
