Date,BNP
2021-10-18 00:00:00,101.53
2021-10-15 00:00:00,100.31
2021-10-14 00:00:00,101.94
2021-10-13 00:00:00,107.68
2021-10-12 00:00:00,110.99
2021-10-11 00:00:00,109.12
2021-10-08 00:00:00,106.5
2021-10-07 00:00:00,105.55
2021-10-06 00:00:00,106.92
2021-10-05 00:00:00,103.89
2021-10-04 00:00:00,104.17
2021-10-01 00:00:00,101.49
2021-09-30 00:00:00,100.46
2021-09-29 00:00:00,100.14
2021-09-28 00:00:00,100.66
2021-09-27 00:00:00,99.49
2021-09-24 00:00:00,99.12
2021-09-23 00:00:00,97.91
2021-09-22 00:00:00,98.09
2021-09-21 00:00:00,99.82
2021-09-20 00:00:00,100.41
2021-09-17 00:00:00,86.48
2021-09-16 00:00:00,85.29
2021-09-15 00:00:00,87.44
2021-09-14 00:00:00,86.93
2021-09-13 00:00:00,87.26
2021-09-10 00:00:00,87.37
2021-09-09 00:00:00,87.03
2021-09-08 00:00:00,87.1
2021-09-07 00:00:00,86.54
2021-09-06 00:00:00,86.72
2021-09-03 00:00:00,86.43
