Date,DANK
2022-01-14 00:00:00,124.455
2022-01-13 00:00:00,122.1
2022-01-12 00:00:00,120.245
2022-01-11 00:00:00,121.88
2022-01-10 00:00:00,124.365
2022-01-07 00:00:00,121.375
2022-01-06 00:00:00,119.025
2022-01-05 00:00:00,115.63
2022-01-04 00:00:00,114.96
2022-01-03 00:00:00,116.465
2021-12-31 00:00:00,116.3
2021-12-30 00:00:00,116.605
2021-12-29 00:00:00,117.42
2021-12-28 00:00:00,117.065
2021-12-27 00:00:00,117.585
2021-12-24 00:00:00,117.53
2021-12-23 00:00:00,118.625
2021-12-22 00:00:00,120.09
2021-12-21 00:00:00,120.695
2021-12-20 00:00:00,123.74
2021-12-17 00:00:00,122.125
2021-12-16 00:00:00,123.855
2021-12-15 00:00:00,126.54
2021-12-14 00:00:00,127.52
2021-12-13 00:00:00,126.215
2021-12-10 00:00:00,128.69
2021-12-09 00:00:00,129.485
2021-12-08 00:00:00,132.135
2021-12-07 00:00:00,132.135
2021-12-06 00:00:00,137.605
2021-12-03 00:00:00,135.88
2021-12-02 00:00:00,135.78
2021-12-01 00:00:00,134.11
2021-11-30 00:00:00,137.045
2021-11-29 00:00:00,133.44
2021-11-26 00:00:00,138.27
2021-11-25 00:00:00,130.515
2021-11-24 00:00:00,127.895
2021-11-23 00:00:00,126.63
2021-11-22 00:00:00,123.815
2021-11-19 00:00:00,123.67
2021-11-18 00:00:00,121.275
2021-11-17 00:00:00,122.12
2021-11-16 00:00:00,120.175
2021-11-15 00:00:00,118.755
2021-11-12 00:00:00,118.4
2021-11-11 00:00:00,116.925
2021-11-10 00:00:00,116.79
2021-11-09 00:00:00,115.565
2021-11-08 00:00:00,113.84
2021-11-05 00:00:00,113.81
2021-11-04 00:00:00,114.23
2021-11-03 00:00:00,119.19
2021-11-02 00:00:00,120.925
2021-11-01 00:00:00,123.05
2021-10-29 00:00:00,121.615
2021-10-28 00:00:00,117.135
2021-10-27 00:00:00,115.49
2021-10-26 00:00:00,115.47
2021-10-25 00:00:00,118.185
