Date,SWEN
2021-12-01 00:00:00,78.85
2021-11-30 00:00:00,77.775
2021-11-29 00:00:00,78.605
2021-11-26 00:00:00,78.71
2021-11-25 00:00:00,78.765
2021-11-24 00:00:00,77.82
2021-11-23 00:00:00,77.845
2021-11-22 00:00:00,77.785
2021-11-19 00:00:00,76.955
2021-11-18 00:00:00,76.605
2021-11-17 00:00:00,77.48
2021-11-16 00:00:00,75.54
2021-11-15 00:00:00,77.765
2021-11-12 00:00:00,76.055
2021-11-11 00:00:00,78.05
2021-11-10 00:00:00,78.13
2021-11-09 00:00:00,77.58
2021-11-08 00:00:00,77.6
2021-11-05 00:00:00,77.33
2021-11-04 00:00:00,77.225
2021-11-03 00:00:00,76.535
2021-11-02 00:00:00,76.19
2021-11-01 00:00:00,78.61
2021-10-29 00:00:00,76.56
2021-10-28 00:00:00,74.775
2021-10-27 00:00:00,76.695
2021-10-26 00:00:00,76.3
2021-10-25 00:00:00,75.925
2021-10-22 00:00:00,73.38
2021-10-21 00:00:00,73.56
2021-10-20 00:00:00,73.575
2021-10-19 00:00:00,74.305
2021-10-18 00:00:00,74.695
2021-10-15 00:00:00,73.77
2021-10-14 00:00:00,74.395
2021-10-13 00:00:00,77.51
2021-10-12 00:00:00,77.09
2021-10-11 00:00:00,77.63
2021-10-08 00:00:00,76.485
2021-10-07 00:00:00,77.705
2021-10-06 00:00:00,74.23
2021-10-05 00:00:00,76
2021-10-04 00:00:00,76.455
2021-10-01 00:00:00,76.555
2021-09-30 00:00:00,76.995
2021-09-29 00:00:00,77.435
2021-09-28 00:00:00,78.61
2021-09-27 00:00:00,78.76
2021-09-24 00:00:00,78.015
2021-09-23 00:00:00,76.555
2021-09-22 00:00:00,76.93
2021-09-21 00:00:00,77.255
2021-09-20 00:00:00,76.01
2021-09-17 00:00:00,72
2021-09-16 00:00:00,72
2021-09-15 00:00:00,72
2021-09-14 00:00:00,72
2021-09-13 00:00:00,71.985
2021-09-10 00:00:00,70.525
2021-09-09 00:00:00,70.425
2021-09-08 00:00:00,70.585
2021-09-07 00:00:00,70.41
2021-09-06 00:00:00,73.805
2021-09-03 00:00:00,74.45
2021-09-02 00:00:00,74.01
2021-09-01 00:00:00,74.39
