Date,KBCB
2021-12-23 00:00:00,123.93
2021-12-22 00:00:00,122.46
2021-12-21 00:00:00,126.6
2021-12-20 00:00:00,128.32
2021-12-17 00:00:00,122.33
2021-12-16 00:00:00,124.81
2021-12-15 00:00:00,126.05
2021-12-14 00:00:00,124.57
2021-12-13 00:00:00,124.57
2021-12-10 00:00:00,113.24
2021-12-09 00:00:00,114.09
2021-12-08 00:00:00,107.56
2021-12-07 00:00:00,115.34
2021-12-06 00:00:00,113.28
2021-12-03 00:00:00,118.38
2021-12-02 00:00:00,114.26
2021-12-01 00:00:00,115.97
2021-11-30 00:00:00,111.82
2021-11-29 00:00:00,125.18
2021-11-26 00:00:00,112.12
2021-11-25 00:00:00,113.49
2021-11-24 00:00:00,114.7
2021-11-23 00:00:00,110.57
2021-11-22 00:00:00,112.09
2021-11-19 00:00:00,110.57
2021-11-18 00:00:00,112.23
2021-11-17 00:00:00,110.97
2021-11-16 00:00:00,111.33
2021-11-15 00:00:00,111.33
2021-11-12 00:00:00,117.11
2021-11-11 00:00:00,116.7
2021-11-10 00:00:00,118.24
2021-11-09 00:00:00,114.65
2021-11-08 00:00:00,113.21
2021-11-05 00:00:00,114.37
2021-11-04 00:00:00,114.37
2021-11-03 00:00:00,114.38
2021-11-02 00:00:00,116.69
2021-11-01 00:00:00,118.54
2021-10-29 00:00:00,118.19
2021-10-28 00:00:00,115.63
2021-10-27 00:00:00,112.54
2021-10-26 00:00:00,117.49
2021-10-25 00:00:00,115.78
2021-10-22 00:00:00,115.78
2021-10-21 00:00:00,114.88
2021-10-20 00:00:00,113.89
2021-10-19 00:00:00,117.2
2021-10-18 00:00:00,114.13
2021-10-15 00:00:00,112.45
2021-10-14 00:00:00,114.77
2021-10-13 00:00:00,119.75
2021-10-12 00:00:00,119.75
2021-10-11 00:00:00,117.45
2021-10-08 00:00:00,111.42
2021-10-07 00:00:00,118.4
2021-10-06 00:00:00,114.68
2021-10-05 00:00:00,112.96
2021-10-04 00:00:00,112.89
2021-10-01 00:00:00,114.3
2021-09-30 00:00:00,112.37
2021-09-29 00:00:00,119.08
2021-09-28 00:00:00,118.91
2021-09-27 00:00:00,119.08
2021-09-24 00:00:00,112.11
2021-09-23 00:00:00,112.11
2021-09-22 00:00:00,112.11
2021-09-21 00:00:00,112.14
2021-09-20 00:00:00,112.14
2021-09-17 00:00:00,103.18
2021-09-16 00:00:00,103.3
